공지분류,등록 번호,기본 제목,공지 제목,부서,등록일,조회수,링크,본문 내용,이미지 링크,이미지 텍스트,마감일자,모집 현황,일반공지_학사/수업,일반공지_진로/취업,일반공지_장학금/지원금,일반공지_대외활동/서포터즈,일반공지_공모전/경진대회,일반공지_교내행사/이벤트,일반공지_비교과/교육,일반공지_군 관련,일반공지_창업 관련,일반공지_행정,일반공지_기타,장학공지_국가근로장학금,장학공지_교내장학금,장학공지_교외장학금,장학공지_국가장학금,장학공지_학자금대출,장학공지_멘토링/청소년교육지원,장학공지_특별지원/목회자/북한이탈/보훈,장학공지_글로벌/해외연수/파란사다리,장학공지_취업연계/창업/고졸후학습자/희망사다리,장학공지_행정/안내/기타,장학공지_기타
일반공지,7352,사회봉사센터+2024학년도 동계 학생 해외 봉사단 모집 안내(~10/20.)+2024-10-08,2024학년도 동계 학생 해외 봉사단 모집 안내(~10/20.),사회봉사센터,2024-10-08,738,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=188530&article.offset=100&articleLimit=100,,https://www.jj.ac.kr/_attach/jj/old-editor-image//2024-10/rmbrvmknltic.jpg,"2024년동계 전주대학교 JEONJU UNIVERSITY 학생해외봉사단 모집 모집안내 의무사항 모집기간: 2024. 10. 8 (화) ~ 10.20 (일) 1. 오리언터이선 및 기본 교육 필수 참석 면접심사: 2024. 10 25.(금) 서류심사 합격자에 한함 2. 팀별 준비 모임 참석 결과발표: 10. 29.(화) 개별 연락 및 문자 공지 3. 결과보고서 제출 및 평가회 참석 제출서류: 전주대 흉폐이지 신청서 다운로드 4. 출국 전 예방 접증(장티푸스 파상풍) 제출방법: 인스타 학사관리 - 해외 봉사 - 해외 봉사 신청 파견국가 및 활동내용 활동혜택 1. 봉사활동 시간인정 감보디아 시S립 2. 문화 체험 기회 제공 봉사 기간: 2025. 1.6 (월) ~ 1. 17.(금) 3. 현지 봉사활동 인증서 발급 선교봉사: 버스낌 & 찬양집회 노력봉사: 농장 일손톱기 교육봉사: 한글, 문화; 예체능 신청자격 제한 '2024학년도 하계 감보디야 해외 봉사활동 # 젓 피리 FS 0불4 사I OSJ2 시시'사선터 참가비: 50만원(기타 활동비 대학 지원) 휴학자, 졸업자, 졸업 유예자 베트님 하노이 봉사기간: 2025. 2. 7 (금) ~ 2. 18.(화) 교육봉사: 한글, 체육, 음악, 미술 상세문의 문화교류: 대학생간 학생 교류 사회봉사센터 K-POP ;스; 노래 063-220-4710 참가비: 50만원(기타 활동비 대학 지원)",2024-10-20,마감,0.202020202,0,0,2.359307359,0,0,0.115440115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7351,LINC 3.0 사업단+2024 오픈소스 SW 아이디어 해커톤 캠프 안내+2024-10-08,2024 오픈소스 SW 아이디어 해커톤 캠프 안내,LINC 3.0 사업단,2024-10-08,502,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=188533&article.offset=100&articleLimit=100,,https://www.jj.ac.kr/_attach/jj/old-editor-image//2024-10/afjjpdnenmxo.jpg,"전복대학교 SW중심대학사업단 2024오른소스 SW 아이디어 하커톤 캠프 안내 2024. 11,9 (토)- ~ 11.10 (일) 대 회 명 2024년 오른소스 SW 아이디어 해커톤 캠프 X 해커튼이란 주어진 시간 내에 취지 않고 아이디어 도출 및 기획 프로그래망, 제작과정올 거처 프로토타입올 완성하는 <* 마라톤 형식의 대회 $ 참가대상 전북특별자치도 소재 4년제 대학 재학 학부생(휴학생 불가) 팀 구 성 3인으로 구성된 팀(총 45명) * 선작순 행사장소 베스트웨스템플러스 전주호텔 신청방법 개발과제 정보보안-대학정보시스템에 대한 모의 해림 X 당일 제공되논 모의 대학정보시스템올 해림 후 취약점 분석올 바탕으로 시스템 보완 및 관련 서비스 개발 등 신청기간 2024. 10. 01. (화) 오전 9시부터 참여혜택 숙소 및 식사 제공, 교통비 지원, 기념품 증정 2024. 10. 10.(목) * 9시 이전 신청은 불인정 중간 발표 자문 멘토 지원 GPU 탑재 가상머신 제공 진행절차 신청인원 순서 내 용 내 용 비 고 3인으로 구성원 팀(총 45명) * 선청순 2024. 09. 23 (월) 09. 27 (금) 계획(안) 수립 및 안내 신청방법 2 2024. 10. 07 (화) 10.10.(목) 신청서 접수 오전 9시부터 구글품 접수 시작 구글품 3 2024. 10. 71.(금) 10. 14.(월) 신청서 취합 X 신청서대표) 보안서약서(전체) 작성 후 대표1인이 접수 2024. 10. 15 10. 31 (금) 확정 및 일정 안내 개별 확정 문자 안내 2024. 11. 09.(토) 11. 10.(일) 행사진행 행사 당일 모의 해굉시스템 제공 신청접수 11월 내 결과보고 https:Ilforms glelxNzzE8Ry8wRLBQhIA X 상기 일정 및 내용은 사업단 일정에 따라 변경월 수 있음 시상내역 X 모집인원이 마감되지 않울 경우 모집기간이 연장월 수 있음 시상 훈 격 선발렉수) 시상금액원) 총 금액원) 대상 전북대학교 총장상 1,000,000 1,000,000 최우수상 전부대학교 공과대학 학장상 2 500,000 1,000,000 우수상 전복대학교 SW중심대학사업 단장상 3 300,000 900,000 총 합계 2,900,000 문의처 SW중심대학사업단 전공교육부 담당자 5 063-219-5753, E-Mail: bijo3zg@jbnuackr (미래들 이끄논 전북대 1oo 전복대학교 Global TOP SOFTWARE중심대학사업단 Coding PHP WTML",2024-11-10,마감,0.179445351,0,0,1.15299464,3.32847821,1.218247495,0.065252855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7350,융합교육지원센터+[융합교육지원센터] 2024학년도 융합교육 수요조사 안내(기프티콘 제공)+2024-10-07,[융합교육지원센터] 2024학년도 융합교육 수요조사 안내(기프티콘 제공),융합교육지원센터,2024-10-07,465,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=188527&article.offset=100&articleLimit=100,[2024학년도 연계·융합·마이크로전공 수요 및 역량향상도 조사 안내]*기간: 2024. 10. 1.(화)~31.(목)* 대상: 전주대학교 재학생* 방법: 온라인 설문조사 (https://forms.gle/hb9RpKPuutmXRsRu6),https://www.jj.ac.kr/_attach/jj/old-editor-image//2024-10/siyjhskwxyce.jpg,전주대학교 움합교육지원센터 움합교육 수요조사 여러분의 '의견 올 들려주세요 기간: 2024.10.1.(화)~31 (목) 설문 참여자 소정의 기념품& 제공 Scan MEI 진주대학교 미,2024-03-01,마감,2.00101788,0,0,0,0,0.194174757,2.150271611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7349,지역혁신공유협업센터+[지역혁신공유협업센터] 문제해결 오픈테이블 모집+2024-10-04,[지역혁신공유협업센터] 문제해결 오픈테이블 모집,지역혁신공유협업센터,2024-10-04,433,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=188525&article.offset=100&articleLimit=100,지역혁신공유협업센터에서  문제해결 오픈테이블을 아래와 같이 진행합니다.회의만 하면 중식 제공 해드리니 많은 참여 바랍니다.포스터의 QR코드를 통해 신청해주세요.문의: 063)220-3172,https://www.jj.ac.kr/_attach/jj/old-editor-image//2024-10/qfniwkwzjdht.jpg,"운영기간 전주대학교 지역학신공유협업센터 TIlrs1TNnnFCTTTV 2024.4.17.~ 2025. 2,10. 참여방법 : QR코드참조 만큼 d는 맛있는 2024 66 문제해결 도시락올 먹고 힘내서 신청하신 주제에 대해서 서로 이야기틀 나뉘보세요 주제 K-SDGs(국가지속가능개발목표) 오프테이블 예) 반곤층 감소 성평등 보장 기후변화와 대응 불평등 해소 , 중은 일자리 지속가능한 생산과 소비 우리튼 둘러산 다양한 이속름 생태계 보전 모두만 위한 양질의 교육 등 알아보고 해법올 고민하는 자유토론 문 의 지역학신공유협업센터(063-220-3172) 회의 시 신청양식에  '인원 수 도시락울 배달해드리계습니다.",-,정보 없음,0.058309038,0.116618076,0,0,0,0.188679245,0.058309038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7348,지역혁신공유협업센터+[지역혁신공유협업센터]  학생 아이디에이션 프로그램 모집+2024-10-04,[지역혁신공유협업센터]  학생 아이디에이션 프로그램 모집,지역혁신공유협업센터,2024-10-04,520,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=188526&article.offset=100&articleLimit=100,학생리빙랩 아이디에이션 프로그램 참여자를 다음과 같이 모집하니 많은 참여 바랍니다.□일상 및 지역의 문제를 해결하는 의제 발굴□팀당 100만원 지원: 회의비(식대) 지원 가능□세부사항 : 포스터 참조,https://www.jj.ac.kr/_attach/jj/old-editor-image//2024-10/agwmyxkjmidl.jpg,"모집기간 전주대학교 지역학신공유협업센터 ILUNJL UVrVE}Srry 2024.10.18.까지 운영기간 2024.10 ~ 2025.1 참여방법 : QR코드참조 2024 학생 리쁨램 6G 참여방법 : QR 코드 참조; 양식다운로드 후 이메일 지원 아이디에이선 주제 K-SDGs(국가지속가능개발목표) 일상 및 지역의 문제름 해결하는 실험에 대한 프로그램모집 의제 발굴  *회의비(식대) 지원 가능 선 3팀 지원규모) 팀당 1,000,000원 리방램 방식올 활용해 학생 스스로의 사회적 공자격 전주대학교 재학생(학부 , 대학원) 및 교직원 문제에 접근하고 해결하는 방법올 구조화 문 의 지역증신공유협업센터(063-220-3172)",-,정보 없음,0.056980057,0,0,0,0,0,1.230031543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7347,수퍼스타칼리지+2024학년도 JJ필독서 경진대회 안내+2024-10-04,2024학년도 JJ필독서 경진대회 안내,수퍼스타칼리지,2024-10-04,619,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=188524&article.offset=100&articleLimit=100,재학생들의 의사소통 역량 함양을 위한 수퍼스타칼리지 교과-비교과 연계 프로그램 운영 안내합니다.전주대학교 필독서 100선 중 10개 도서를 지정하고 해당 도서 중 1개 도서에 대해 전주대학교 온스타 신청 후 해당 메일로독후감을 작성 및 제출합니다.1차 예선 글쓰기 : 지정된 도서 1권을 선택하여 독후감 작성 및 해당 이메일로 제출/ 독후감 심사 후 본선진출자 선발2차 본선 말하기 : 본선 진출자와 심사위원간의 면대면 구술심사일정대회접수 : 2024.10.01 ~ 2024.11.01자료제출 : 2024.11.04 ~ 2024.11.15심사및 본선 진출자 선발 : 2024.11.18 ~ 2024.11.22본선 : 2024.11.27시상 : 2024.12.041. 역사란 무엇인가E.H.카2. 모두를 위한 페미니즘벨 훅스3. 노동의 종말제레미 리프킨4. 빅데이터 인간을 해석하다크리스티안5. 새로운 미래를 말하다폴 크루그먼6. 생명의 느낌이블린 폭스 켈러7. 사피엔스유발하라리8. 세계를 바꾼 20가지 공학 기술이인식9. 멋진신세계A.헉슬리10. 섬진강김용택,https://www.jj.ac.kr/_attach/jj/old-editor-image//2024-10/rfyqyibnlwjy.png,2024학년도 JJ 필독서 경신대회 참가대상 전주대학교 재학생 누구나 접수기간 2024.10.01.~2024.11.01 접수방법 전주대학교 온스타 신청후 이메일 제출 접수이메일 주소 eemmaa@jjac kr 시상 대상 1명 상금 50만원 최우수상 2명 상금 30만원 우수상 5명 상금 15만원 문의 063-220-2008 참가주제 JJ필독서 10O선 중 10권 지정도서 목록 도서명 저자 역사란 무엇인가 EH카 모두름 위한 폐미니즉 벌 혹스 노동의 종말 제레미 리프권 넥데이터 인간을 해석하다 크리스티안 새로운 미래륙 말하다 풀 크루그만 생명의 느낌 이불리 폭스 컬러 사피엔스 유발하라리 세계름 바군 20가지 공학의 기술 이인식 멋진 신세계 A 학습리 섬진강 김용택,2024-11-01,마감,0,0,0,0,2.817923384,2.908574041,0.255650756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7346,원격교육지원센터+[원격교육지원센터] 2024-2학기 JJ K-MOOC 서포터즈 모집 안내+2024-10-02,[원격교육지원센터] 2024-2학기 JJ K-MOOC 서포터즈 모집 안내,원격교육지원센터,2024-10-02,447,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=188523&article.offset=100&articleLimit=100,.,,,-,정보 없음,1.463414634,0,0,0.731707317,0,0,0.731707317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7345,RIS사업단+JST 공유대학 독서아카데미 안내+2024-10-02,JST 공유대학 독서아카데미 안내,RIS사업단,2024-10-02,459,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=188522&article.offset=100&articleLimit=100,신청방법: JST 공유대학 독서아카데미 사이트 접속 (https://ybook.youngjin.com/comp/jst),,,-,정보 없음,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
일반공지,7344,창업지원단+[창업지원단] 2024 선배창업가 토크콘서트 안내+2024-09-30,[창업지원단] 2024 선배창업가 토크콘서트 안내,창업지원단,2024-09-30,454,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=188521&article.offset=100&articleLimit=100,"안녕하세요.  창업지원단입니다.「2024 선배창업가 토크콘서트」안내드립니다.♡토크콘서트 참여하고 창업마일리지 적립하자(창업마일리지 1점 부여, 1점당 20,000원)♡포토 후기 이벤트 참여하고 스타벅스 기프티콘 받자(1만원권 증정, 선착순 50명)♡맛있는 간식 제공(츄러스, 커피)- 모집대상: 전주대학교에 재(휴)학중인 학생  *학과제한 없음- 행사일시: 2024. 10. 7.(월) 13:30~16:00- 행사장소: 스타센터 온누리홀- 신청링크:https://buly.kr/4bgcddz- 세부내용☎문의처: 창업지원단 T. 063-220-2843, 3196전주대학교 재(휴)학생 분들의 많은 관심과 참여 부탁드립니다.","https://www.jj.ac.kr/_attach/jj/old-editor-image//2024-09/xfmntiqejuns.jpg, https://www.jj.ac.kr/_attach/jj/old-editor-image//2024-09/viyweyqnqtyq.jpg, https://www.jj.ac.kr/_attach/jj/old-editor-image//2024-09/xoadbdazfkff.png","#전주대학교창업지원단 #소상공인디지I특성화대학 #창업보국센터 #이노플리스캠퍼스사업 #소상공인 #선배창업가 #예비창업자 #외식산업 #로걸창업 #디지털전환 선배창업가 토크 군서트 장소 스타센터온누리올 일시/ 2024년 기여월0일13시30분-16시 전주대학교 창업지원단 [DIIIO 특강주제 로철 아이엘터티의 중요성 / (주)크립톤 양경준 대표 전북 선배창업CEO 창업성공 스토리 / 팔조아 항은경 대표 외식기업의 디지털 전환 / (주한경기획 장우철 고문 참여혜택 창업 마일리지 장학금 [점 부여(점, 20,000원) 포토 후기 이멘트 진행스타버스 기프티롬 [만원 증정) *선착순 50명 증정 많은 참여 부탁드컵니다. 8d 시간 프로그램 세부내용 비고 참석자 등록 및 접수 13:30 14:00 30 (질문지   메로보드 작성) 12:00 14:70 10' 오프님 및 출연자  소개 14:10 14:20 10' 인사말 14:20 14:40 20' (강연1) 로걸아이데터티의 중요성과 전부의 창업   생태계 (주크럽톤 플랜 양경준 대표 12:40 15:00 20' (강연2) 푸드테크 통한   성장  글로벌 스타트업의 (주팔조아 성공창업   스토리 항은경 대표 (강연3) 외식산업 트렌드 변화와   전망에   따른  확신적 (주한경기획 15:00 15:20 20' 디지털 전환의   성공전락 장우철 고훈 15:20 15:30 10' 3reak Time 15:30 16:00 30 패널-청충 토그모서트",2024-01-06,마감,0.057471264,0,0.055248619,0.114942529,0,1.386409203,0.140344193,0,2.761705177,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7343,"사회봉사센터+[2025년 1월] 라오스 해외교육봉사단 모집 연장 안내 (~10/6, 일)+2024-09-30","[2025년 1월] 라오스 해외교육봉사단 모집 연장 안내 (~10/6, 일)",사회봉사센터,2024-09-30,614,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=188520&article.offset=100&articleLimit=100,2024년 국립국제교육원 단기해외교육봉사- 신청서 작성 후 이메일 접수 (daqq34601@jj.ac.kr)- 문의 : 063) 220-4709(4710),https://www.jj.ac.kr/_attach/jj/old-editor-image//2024-09/turevxdrynkw.jpg,"2024년 국립국제교육원 단기해외교육봉사 모집 안내 사업안내 의무사항 봉사기간 2025. 1. 3 (목]~1. 31.(금) 오리엔테이선 및 사전 교육 필수 참석 팀별 준비 모임 참석(매주 목요일 18시/) 봉사지역 라오스 루양프라방(수파누봉대학교) 결과보고서 제출 및 평가회 참석 봉사분야 한국어 수학 과학 기술CT) 문화예체능 출국 전 예방 접종(장티푸스 파상풍) 모집안내 활동혜택 모집대상 사범대학 재학생 및 교직 이수자 해외학교실무실습 1학점 모집인원 17명 X 2025-1학기 수강신청시 수강신청 가능한 최대학점에서 1학점올 차감한 학점만 신청 선발전형 서류심사 및 면접심사 문화 체험 기회제공 모집기간 2024. 9. 16 (월)~10. 6 (일) 봉사활동 경비 전액 지원 면접심사 2024. 10. 10 (목) 현지 봉사활동 인증서 발급 결과발표 2024. 10. 16.(수) 상기 일정은 모집 및 선발 과정에서 다소 변경월 수 있습니다. 서류제출 신청서 작성 후 이메일 접수(daq934601@jj.ackr) (신청서는 철부파일 및 사회봉사센터 흉페이지에서 다운로드) 상세문의 사회봉사센터 063-220-4709(4710) 주관기관: 교육부 국립국제교육원 사업수행기관: 전주대학교 사회봉사센터 """,2024-10-06,마감,1.640536321,0,0,2.076119563,0,0,1.543917963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7342,LINC 3.0 사업단+2024 도전 생활혁신 아이디어리그 참가자 모집+2024-09-30,2024 도전 생활혁신 아이디어리그 참가자 모집,LINC 3.0 사업단,2024-09-30,453,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=188519&article.offset=100&articleLimit=100,2024 도전 생활혁신 아이디어리그 참가자 모집 안내1. 접수기간: ~2024. 10. 4.(금) 16:00까지2. 자세한 내용은 포스터와 공고 내용(첨부파일) 참조바랍니다.감사합니다.전주대학교 LINC 3.0 사업단,https://www.jj.ac.kr/_attach/jj/old-editor-image//2024-09/xrejaatjsghc.jpg,"제의 미래륙 선도하는 희신형예비)스타트업육성 2624 도전 생활력신 사이디어리그 참가자 소집 생활에 필요한 특록 뒤논 아이디어들 찾습니다! 모집기간 2624.9.30 (월)~10.4 (금) 주제 복합소재 생활학신형 복합소재틀 활용한 생활밀착형 아이디어 제품 제안 드론연계형 일상생활에 창의적으로 적용 가능한 창작 드론 전 후방 아이템 바이오 헬스웨어형 생활밀학형 바이오 헬스웨어분야 아이디어 제품 제안 디지털: ICT움복합형 정보통신기술올 접목한 생활밀작형 아이디어 진행일정 1차 서류평가 2024.10.15 (화) 대회운영 최종발표평가 2024.10.31 (목) 11.1.(금), 무박 2일 전주학신창업히브 7층 철단누리올 (전북특별자치도 전주시 덕진구 유상로 67) 참가자격 [대 상] 대학(원생 , 일반인, 재직자 [조 건] 전북특별자치도 소재 도민, 대학(원생 * 타 지역의 경우, 운영기간 내 사업장/ 주소 전입 가능 자 [참가형태] 개인 또는 팀(7~3인 이하) 지원방법 [신 청 서] 캠틱종합기술원 흉페이지 사업공고 참조 wwwcartic.orkr [지원방법] 이메일 서류제출 sbjoo@camtic.orkr 시상내역 수상 수상인원 상금 대상 7팀 4,000,000원 최우수상 2팀 각2,000,000원 우수상 4팀 각 500,000원 장려상 70팀 상장수여 총상금 10,000,000원 주최 전북특별자지도 j노바""# 교육부 중소벤처기업부 StP 창자진통원 '세계듭 비비다 주관 | 캠릭종합기술원 잃음스테이익 전주드론제작소 전복대학교 창업교육센터 전주대학교 슈퍼스나다 기운관 LInC: 창의인력양성센터 kcarbon 뜨다 WINGWIO STATIOC 'JEONBUK NATIONAL UNIVERSIT 한국튼소신업진홍원 국 -3하5",2024-10-04,마감,0.046296296,0,0,0,1.390786278,1.36763813,0.069444444,0,0.046296296,0,0,0,0,0,0,0,0,0,0,0,0,0
